"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","wheelchair_accessible"
"90","63","11846","","15017","0","","",""
"90","65","11847","","15017","0","","",""
"90","14","11848","","15019","0","","",""
"90","64","11849","","15019","0","","",""
"59","29","1185","","5017","0","","",""
"90","66","11850","","15019","0","","",""
"90","63","11851","","15019","0","","",""
"90","65","11852","","15019","0","","",""
"90","14","11853","","15021","0","","",""
"90","64","11854","","15021","0","","",""
"90","66","11855","","15021","0","","",""
"90","63","11856","","15021","0","","",""
"90","65","11857","","15021","0","","",""
"90","14","11858","","15023","0","","",""
"90","64","11859","","15023","0","","",""
"59","37","1186","","5017","0","","",""
"90","66","11860","","15023","0","","",""
"90","63","11861","","15023","0","","",""
"90","65","11862","","15023","0","","",""
"90","14","11863","","15025","0","","",""
"90","64","11864","","15025","0","","",""
"90","66","11865","","15025","0","","",""
"90","63","11866","","15025","0","","",""
"90","65","11867","","15025","0","","",""
"90","14","11868","","15027","0","","",""
"90","64","11869","","15027","0","","",""
"59","26","1187","","5017","0","","",""
"90","66","11870","","15027","0","","",""
"90","63","11871","","15027","0","","",""
"90","65","11872","","15027","0","","",""
"90","9","11873","","15002","1","","",""
"90","11","11874","","15002","1","","",""
"90","30","11875","","15002","1","","",""
"90","29","11876","","15002","1","","",""
"90","37","11877","","15002","1","","",""
"90","26","11878","","15002","1","","",""
"90","1","11879","","15002","1","","",""
"59","34","1188","","5017","0","","",""
"90","8","11880","","15002","1","","",""
"90","7","11881","","15002","1","","",""
"90","6","11882","","15002","1","","",""
"90","14","11883","","15004","1","","",""
"90","64","11884","","15004","1","","",""
"90","66","11885","","15004","1","","",""
"90","63","11886","","15004","1","","",""
"90","65","11887","","15004","1","","",""
"90","14","11888","","15006","1","","",""
"90","64","11889","","15006","1","","",""
"59","32","1189","","5017","0","","",""
"90","66","11890","","15006","1","","",""
"90","63","11891","","15006","1","","",""
"90","65","11892","","15006","1","","",""
"90","14","11893","","15008","1","","",""
"90","64","11894","","15008","1","","",""
"90","66","11895","","15008","1","","",""
"90","63","11896","","15008","1","","",""
"90","65","11897","","15008","1","","",""
"90","14","11898","","15010","1","","",""
"90","64","11899","","15010","1","","",""
"62","7","119","","8022","1","","",""
"59","24","1190","","5017","0","","",""
"90","66","11900","","15010","1","","",""
"90","63","11901","","15010","1","","",""
"90","65","11902","","15010","1","","",""
"90","14","11903","","15012","1","","",""
"90","64","11904","","15012","1","","",""
"90","66","11905","","15012","1","","",""
"90","63","11906","","15012","1","","",""
"90","65","11907","","15012","1","","",""
"90","14","11908","","15014","1","","",""
"90","64","11909","","15014","1","","",""
"59","23","1191","","5017","0","","",""
"90","66","11910","","15014","1","","",""
"90","63","11911","","15014","1","","",""
"90","65","11912","","15014","1","","",""
"90","14","11913","","15016","1","","",""
"90","64","11914","","15016","1","","",""
"90","66","11915","","15016","1","","",""
"90","63","11916","","15016","1","","",""
"90","65","11917","","15016","1","","",""
"90","14","11918","","15018","1","","",""
"90","64","11919","","15018","1","","",""
"59","31","1192","","5021","0","","",""
"90","66","11920","","15018","1","","",""
"90","63","11921","","15018","1","","",""
"90","65","11922","","15018","1","","",""
"90","14","11923","","15020","1","","",""
"90","64","11924","","15020","1","","",""
"90","66","11925","","15020","1","","",""
"90","63","11926","","15020","1","","",""
"90","65","11927","","15020","1","","",""
"90","14","11928","","15022","1","","",""
"90","64","11929","","15022","1","","",""
"59","11","1193","","5021","0","","",""
"90","66","11930","","15022","1","","",""
"90","63","11931","","15022","1","","",""
"90","65","11932","","15022","1","","",""
"90","14","11933","","15024","1","","",""
"90","64","11934","","15024","1","","",""
"90","66","11935","","15024","1","","",""
"90","63","11936","","15024","1","","",""
"90","65","11937","","15024","1","","",""
"90","14","11938","","15026","1","","",""
"90","64","11939","","15026","1","","",""
"59","30","1194","","5021","0","","",""
"90","66","11940","","15026","1","","",""
"90","63","11941","","15026","1","","",""
"90","65","11942","","15026","1","","",""
"90","14","11943","","15028","1","","",""
"90","64","11944","","15028","1","","",""
"90","66","11945","","15028","1","","",""
"90","63","11946","","15028","1","","",""
"90","65","11947","","15028","1","","",""
"90","39","11948","","15007","0","","",""
"59","11","11949","","5049","0","","",""
"59","29","1195","","5021","0","","",""
"59","29","11950","","5049","0","","",""
"59","30","11951","","5079","0","","",""
"59","37","11952","","5043","0","","",""
"59","30","11953","","5027","0","","",""
"59","11","11954","","5013","0","","",""
"59","29","11955","","5031","0","","",""
"59","26","11956","","5041","0","","",""
"59","29","11957","","5013","0","","",""
"59","11","11958","","5041","0","","",""
"59","34","11959","","5031","0","","",""
"59","37","1196","","5021","0","","",""
"59","31","11960","","5049","0","","",""
"59","26","11961","","5049","0","","",""
"59","23","11962","","5069","0","","",""
"59","26","11963","","5031","0","","",""
"59","30","11964","","5013","0","","",""
"59","23","11965","","5079","0","","",""
"59","29","11966","","5055","0","","",""
"59","34","11967","","5013","0","","",""
"59","30","11968","","5049","0","","",""
"59","24","11969","","5013","0","","",""
"59","26","1197","","5021","0","","",""
"59","34","11970","","5049","0","","",""
"59","37","11971","","5013","0","","",""
"59","32","11972","","5049","0","","",""
"59","31","11973","","5079","0","","",""
"59","26","11974","","5079","0","","",""
"59","24","11975","","5079","0","","",""
"59","30","11976","","5043","0","","",""
"59","31","11977","","5013","0","","",""
"59","24","11978","","5031","0","","",""
"59","30","11979","","5055","0","","",""
"82","68","1198","","77803","1","","",""
"59","31","11980","","5027","0","","",""
"59","37","11981","","5019","0","","",""
"59","31","11982","","5019","0","","",""
"59","31","11983","","5095","0","","",""
"59","34","11984","","5069","0","","",""
"59","23","11985","","5013","0","","",""
"59","26","11986","","5013","0","","",""
"59","32","11987","","5027","0","","",""
"59","30","11988","","5031","0","","",""
"59","29","11989","","5027","0","","",""
"82","70","1199","","77803","1","","",""
"59","24","11990","","5055","0","","",""
"59","32","11991","","5013","0","","",""
"59","37","11992","","5069","0","","",""
"59","24","11993","","5027","0","","",""
"59","23","11994","","5019","0","","",""
"59","11","11995","","5055","0","","",""
"59","23","11996","","5027","0","","",""
"59","26","11997","","5019","0","","",""
"59","29","11998","","5019","0","","",""
"59","30","11999","","5019","0","","",""
"62","4","12","","8024","1","","",""
"62","6","120","","8022","1","","",""
"82","9","1200","","77702","0","","",""
"59","11","12000","","5085","0","","",""
"59","32","12001","","5019","0","","",""
"59","26","12002","","5069","0","","",""
"59","24","12003","","5019","0","","",""
"59","26","12004","","5043","0","","",""
"59","31","12005","","5055","0","","",""
"59","32","12006","","5031","0","","",""
"59","37","12007","","5027","0","","",""
"59","34","12008","","5027","0","","",""
"59","29","12009","","5095","0","","",""
"82","31","1201","","77803","1","","",""
"59","34","12010","","5019","0","","",""
"59","11","12011","","5019","0","","",""
"59","26","12012","","5027","0","","",""
"59","31","12013","","5031","0","","",""
"59","24","12014","","5049","0","","",""
"59","24","12015","","5069","0","","",""
"59","31","12016","","5043","0","","",""
"59","32","12017","","5055","0","","",""
"59","11","12018","","5027","0","","",""
"59","23","12019","","5043","0","","",""
"82","1","1202","","77702","0","","",""
"59","37","12020","","5049","0","","",""
"59","30","12021","","5041","0","","",""
"59","29","12022","","5043","0","","",""
"59","37","12023","","5031","0","","",""
"59","23","12024","","5031","0","","",""
"59","11","12025","","5043","0","","",""
"59","11","12026","","5031","0","","",""
"59","37","12027","","5041","0","","",""
"59","34","12028","","5043","0","","",""
"59","24","12029","","5043","0","","",""
"82","8","1203","","77702","0","","",""
"59","32","12030","","5043","0","","",""
"59","29","12031","","5041","0","","",""
"59","32","12032","","5079","0","","",""
"59","23","12033","","5049","0","","",""
"59","30","12034","","5095","0","","",""
"59","23","12035","","5085","0","","",""
"59","34","12036","","5061","0","","",""
"59","23","12037","","5055","0","","",""
"59","34","12038","","5055","0","","",""
"59","26","12039","","5055","0","","",""
"82","7","1204","","77702","0","","",""
"59","37","12040","","5055","0","","",""
"59","26","12041","","5061","0","","",""
"59","32","12042","","5085","0","","",""
"59","23","12043","","5061","0","","",""
"59","32","12044","","5069","0","","",""
"59","24","12045","","5061","0","","",""
"59","37","12046","","5085","0","","",""
"59","32","12047","","5061","0","","",""
"59","34","12048","","5095","0","","",""
"59","37","12049","","5061","0","","",""
"82","6","1205","","77702","0","","",""
"59","26","12050","","5095","0","","",""
"59","29","12051","","5061","0","","",""
"59","11","12052","","5095","0","","",""
"59","30","12053","","5061","0","","",""
"59","34","12054","","5085","0","","",""
"59","11","12055","","5061","0","","",""
"59","31","12056","","5061","0","","",""
"59","29","12057","","5069","0","","",""
"59","30","12058","","5069","0","","",""
"59","11","12059","","5069","0","","",""
"82","67","1206","","77803","1","","",""
"59","23","12060","","5095","0","","",""
"59","31","12061","","5069","0","","",""
"59","34","12062","","5079","0","","",""
"59","37","12063","","5079","0","","",""
"59","29","12064","","5079","0","","",""
"59","11","12065","","5079","0","","",""
"59","29","12066","","5085","0","","",""
"59","24","12067","","5085","0","","",""
"59","26","12068","","5085","0","","",""
"59","30","12069","","5085","0","","",""
"82","69","1207","","77803","1","","",""
"59","31","12070","","5085","0","","",""
"59","24","12071","","5095","0","","",""
"59","32","12072","","5095","0","","",""
"59","37","12073","","5095","0","","",""
"59","32","12074","","5008","1","","",""
"59","23","12075","","5008","1","","",""
"59","34","12076","","5008","1","","",""
"59","24","12077","","5008","1","","",""
"59","31","12078","","5008","1","","",""
"59","24","12079","","5036","1","","",""
"4","28","1208","","35601","1","","",""
"59","34","12080","","5072","1","","",""
"59","32","12081","","5026","1","","",""
"59","26","12082","","5072","1","","",""
"59","24","12083","","5026","1","","",""
"59","23","12084","","5048","1","","",""
"59","30","12085","","5072","1","","",""
"59","30","12086","","5030","1","","",""
"59","29","12087","","5072","1","","",""
"59","24","12088","","5054","1","","",""
"59","23","12089","","5026","1","","",""
"47","4","1209","","36115","0","","",""
"59","30","12090","","5080","1","","",""
"59","31","12091","","5072","1","","",""
"59","11","12092","","5022","1","","",""
"59","26","12093","","5016","1","","",""
"59","30","12094","","5036","1","","",""
"59","34","12095","","5048","1","","",""
"59","37","12096","","5016","1","","",""
"59","11","12097","","5036","1","","",""
"59","23","12098","","5016","1","","",""
"59","31","12099","","5064","1","","",""
"62","40","121","","8022","1","","",""
"47","3","1210","","36115","0","","",""
"59","24","12100","","5016","1","","",""
"59","32","12101","","5048","1","","",""
"59","11","12102","","5080","1","","",""
"59","24","12103","","5048","1","","",""
"59","34","12104","","5064","1","","",""
"59","34","12105","","5036","1","","",""
"59","32","12106","","5016","1","","",""
"59","34","12107","","5016","1","","",""
"59","29","12108","","5016","1","","",""
"59","31","12109","","5022","1","","",""
"9","53","1211","","180501","0","","",""
"59","31","12110","","5026","1","","",""
"59","32","12111","","5030","1","","",""
"59","32","12112","","5088","1","","",""
"59","29","12113","","5026","1","","",""
"59","23","12114","","5030","1","","",""
"59","24","12115","","5030","1","","",""
"59","30","12116","","5016","1","","",""
"59","11","12117","","5026","1","","",""
"59","26","12118","","5088","1","","",""
"59","30","12119","","5026","1","","",""
"9","53","1212","","180503","0","","",""
"59","37","12120","","5088","1","","",""
"59","29","12121","","5022","1","","",""
"59","32","12122","","5080","1","","",""
"59","24","12123","","5022","1","","",""
"59","37","12124","","5036","1","","",""
"59","26","12125","","5048","1","","",""
"59","31","12126","","5030","1","","",""
"59","11","12127","","5030","1","","",""
"59","26","12128","","5026","1","","",""
"59","11","12129","","5016","1","","",""
"9","53","1213","","180505","0","","",""
"59","34","12130","","5026","1","","",""
"59","37","12131","","5026","1","","",""
"59","26","12132","","5022","1","","",""
"59","31","12133","","5016","1","","",""
"59","23","12134","","5022","1","","",""
"59","37","12135","","5030","1","","",""
"59","32","12136","","5022","1","","",""
"59","26","12137","","5030","1","","",""
"59","34","12138","","5088","1","","",""
"59","34","12139","","5030","1","","",""
"9","53","1214","","180507","0","","",""
"59","29","12140","","5088","1","","",""
"59","34","12141","","5080","1","","",""
"59","30","12142","","5022","1","","",""
"59","29","12143","","5080","1","","",""
"59","34","12144","","5022","1","","",""
"59","37","12145","","5022","1","","",""
"59","29","12146","","5030","1","","",""
"59","29","12147","","5036","1","","",""
"59","26","12148","","5036","1","","",""
"59","23","12149","","5036","1","","",""
"9","53","1215","","180509","0","","",""
"59","37","12150","","5072","1","","",""
"59","32","12151","","5054","1","","",""
"59","32","12152","","5036","1","","",""
"59","37","12153","","5048","1","","",""
"59","31","12154","","5036","1","","",""
"59","32","12155","","5064","1","","",""
"59","29","12156","","5048","1","","",""
"59","30","12157","","5048","1","","",""
"59","11","12158","","5048","1","","",""
"59","26","12159","","5064","1","","",""
"9","53","1216","","180511","0","","",""
"59","31","12160","","5048","1","","",""
"59","34","12161","","5054","1","","",""
"59","30","12162","","5054","1","","",""
"59","26","12163","","5054","1","","",""
"59","37","12164","","5054","1","","",""
"59","23","12165","","5072","1","","",""
"59","29","12166","","5054","1","","",""
"59","11","12167","","5054","1","","",""
"59","11","12168","","5088","1","","",""
"59","23","12169","","5054","1","","",""
"9","53","1217","","180513","0","","",""
"59","31","12170","","5054","1","","",""
"59","24","12171","","5064","1","","",""
"59","23","12172","","5064","1","","",""
"59","31","12173","","5080","1","","",""
"59","11","12174","","5064","1","","",""
"59","37","12175","","5064","1","","",""
"59","29","12176","","5064","1","","",""
"59","30","12177","","5064","1","","",""
"59","11","12178","","5072","1","","",""
"59","24","12179","","5072","1","","",""
"9","53","1218","","180517","0","","",""
"59","32","12180","","5072","1","","",""
"59","23","12181","","5080","1","","",""
"59","24","12182","","5080","1","","",""
"59","26","12183","","5080","1","","",""
"59","37","12184","","5080","1","","",""
"59","23","12185","","5088","1","","",""
"59","24","12186","","5088","1","","",""
"59","30","12187","","5088","1","","",""
"59","31","12188","","5088","1","","",""
"59","39","12189","","5027","0","","",""
"9","53","1219","","180515","0","","",""
"56","37","12190","","4079","0","","",""
"56","29","12191","","4079","0","","",""
"56","6","12192","","4079","0","","",""
"56","79","12193","","4079","0","","",""
"56","69","12194","","4079","0","","",""
"56","30","12195","","4079","0","","",""
"56","26","12196","","4079","0","","",""
"56","67","12197","","4079","0","","",""
"56","31","12198","","4079","0","","",""
"56","11","12199","","4079","0","","",""
"62","9","122","","8018","1","","",""
"9","53","1220","","180519","0","","",""
"56","29","12200","","4003","0","","",""
"56","31","12201","","4009","0","","",""
"56","69","12202","","4047","0","","",""
"56","67","12203","","4009","0","","",""
"56","30","12204","","4071","0","","",""
"56","79","12205","","4009","0","","",""
"56","6","12206","","4009","0","","",""
"56","67","12207","","4003","0","","",""
"56","6","12208","","4003","0","","",""
"56","69","12209","","4009","0","","",""
"1","11","1221","","41102","0","","",""
"56","37","12210","","4003","0","","",""
"56","37","12211","","4035","0","","",""
"56","79","12212","","4015","0","","",""
"56","31","12213","","4019","0","","",""
"56","31","12214","","4071","0","","",""
"56","67","12215","","4063","0","","",""
"56","31","12216","","4003","0","","",""
"56","29","12217","","4019","0","","",""
"56","6","12218","","4055","0","","",""
"56","69","12219","","4019","0","","",""
"1","10","1222","","41102","0","","",""
"56","11","12220","","4041","0","","",""
"56","31","12221","","4015","0","","",""
"56","29","12222","","4063","0","","",""
"56","69","12223","","4015","0","","",""
"56","29","12224","","4009","0","","",""
"56","30","12225","","4019","0","","",""
"56","37","12226","","4019","0","","",""
"56","69","12227","","4003","0","","",""
"56","26","12228","","4003","0","","",""
"56","11","12229","","4003","0","","",""
"1","4","1223","","41102","0","","",""
"56","11","12230","","4009","0","","",""
"56","26","12231","","4071","0","","",""
"56","30","12232","","4003","0","","",""
"56","26","12233","","4009","0","","",""
"56","79","12234","","4003","0","","",""
"56","67","12235","","4071","0","","",""
"56","30","12236","","4009","0","","",""
"56","37","12237","","4009","0","","",""
"56","30","12238","","4035","0","","",""
"56","6","12239","","4015","0","","",""
"1","3","1224","","41102","0","","",""
"56","69","12240","","4023","0","","",""
"56","69","12241","","4029","0","","",""
"56","6","12242","","4071","0","","",""
"56","67","12243","","4015","0","","",""
"56","11","12244","","4015","0","","",""
"56","6","12245","","4019","0","","",""
"56","30","12246","","4055","0","","",""
"56","26","12247","","4015","0","","",""
"56","30","12248","","4015","0","","",""
"56","69","12249","","4055","0","","",""
"1","2","1225","","41102","0","","",""
"56","67","12250","","4019","0","","",""
"56","37","12251","","4015","0","","",""
"56","67","12252","","4035","0","","",""
"56","26","12253","","4019","0","","",""
"56","29","12254","","4015","0","","",""
"56","6","12255","","4035","0","","",""
"56","29","12256","","4029","0","","",""
"56","31","12257","","4023","0","","",""
"56","79","12258","","4019","0","","",""
"56","11","12259","","4019","0","","",""
"1","11","1226","","41103","0","","",""
"56","29","12260","","4023","0","","",""
"56","11","12261","","4023","0","","",""
"56","37","12262","","4047","0","","",""
"56","31","12263","","4041","0","","",""
"56","31","12264","","4029","0","","",""
"56","79","12265","","4035","0","","",""
"56","6","12266","","4023","0","","",""
"56","26","12267","","4029","0","","",""
"56","31","12268","","4047","0","","",""
"56","11","12269","","4047","0","","",""
"25","9","1227","","52117","0","","",""
"56","6","12270","","4029","0","","",""
"56","26","12271","","4041","0","","",""
"56","30","12272","","4023","0","","",""
"56","37","12273","","4023","0","","",""
"56","79","12274","","4023","0","","",""
"56","79","12275","","4063","0","","",""
"56","67","12276","","4029","0","","",""
"56","30","12277","","4029","0","","",""
"56","26","12278","","4023","0","","",""
"56","67","12279","","4023","0","","",""
"59","31","1228","","5051","0","","",""
"56","69","12280","","4035","0","","",""
"56","11","12281","","4029","0","","",""
"56","79","12282","","4029","0","","",""
"56","37","12283","","4029","0","","",""
"56","26","12284","","4035","0","","",""
"56","6","12285","","4063","0","","",""
"56","29","12286","","4035","0","","",""
"56","11","12287","","4035","0","","",""
"56","67","12288","","4047","0","","",""
"56","6","12289","","4041","0","","",""
"56","5","1229","","4072","1","","",""
"56","31","12290","","4035","0","","",""
"56","79","12291","","4041","0","","",""
"56","29","12292","","4071","0","","",""
"56","69","12293","","4041","0","","",""
"56","67","12294","","4041","0","","",""
"56","37","12295","","4041","0","","",""
"56","29","12296","","4041","0","","",""
"56","30","12297","","4041","0","","",""
"56","26","12298","","4047","0","","",""
"56","29","12299","","4047","0","","",""
"62","21","123","","8029","0","","",""
"59","11","1230","","5051","0","","",""
"56","30","12300","","4047","0","","",""
"56","6","12301","","4047","0","","",""
"56","79","12302","","4047","0","","",""
"56","79","12303","","4055","0","","",""
"56","67","12304","","4055","0","","",""
"56","26","12305","","4055","0","","",""
"56","37","12306","","4055","0","","",""
"56","29","12307","","4055","0","","",""
"56","11","12308","","4055","0","","",""
"56","31","12309","","4055","0","","",""
"59","30","1231","","5051","0","","",""
"56","69","12310","","4063","0","","",""
"56","26","12311","","4063","0","","",""
"56","37","12312","","4063","0","","",""
"56","30","12313","","4063","0","","",""
"56","11","12314","","4063","0","","",""
"56","31","12315","","4063","0","","",""
"56","11","12316","","4071","0","","",""
"56","79","12317","","4071","0","","",""
"56","69","12318","","4071","0","","",""
"56","37","12319","","4071","0","","",""
"59","29","1232","","5051","0","","",""
"56","26","12320","","4075","0","","",""
"56","6","12321","","4075","0","","",""
"56","37","12322","","4075","0","","",""
"56","31","12323","","4075","0","","",""
"56","79","12324","","4075","0","","",""
"56","69","12325","","4075","0","","",""
"56","29","12326","","4075","0","","",""
"56","11","12327","","4075","0","","",""
"56","30","12328","","4075","0","","",""
"56","67","12329","","4075","0","","",""
"59","37","1233","","5051","0","","",""
"56","6","12330","","4017","0","","",""
"56","67","12331","","4017","0","","",""
"56","67","12332","","4005","0","","",""
"56","29","12333","","4017","0","","",""
"56","69","12334","","4037","0","","",""
"56","6","12335","","4005","0","","",""
"56","29","12336","","4011","0","","",""
"56","11","12337","","4005","0","","",""
"56","11","12338","","4017","0","","",""
"56","69","12339","","4011","0","","",""
"59","26","1234","","5051","0","","",""
"56","37","12340","","4017","0","","",""
"56","11","12341","","4067","0","","",""
"56","6","12342","","4011","0","","",""
"56","31","12343","","4011","0","","",""
"56","67","12344","","4051","0","","",""
"56","79","12345","","4011","0","","",""
"56","30","12346","","4011","0","","",""
"56","29","12347","","4005","0","","",""
"56","30","12348","","4005","0","","",""
"56","79","12349","","4005","0","","",""
"59","34","1235","","5051","0","","",""
"56","69","12350","","4005","0","","",""
"56","79","12351","","4037","0","","",""
"56","29","12352","","4067","0","","",""
"56","69","12353","","4051","0","","",""
"56","37","12354","","4037","0","","",""
"56","30","12355","","4031","0","","",""
"56","37","12356","","4067","0","","",""
"56","26","12357","","4031","0","","",""
"56","29","12358","","4051","0","","",""
"56","30","12359","","4017","0","","",""
"59","32","1236","","5051","0","","",""
"56","37","12360","","4005","0","","",""
"56","26","12361","","4017","0","","",""
"56","79","12362","","4017","0","","",""
"56","26","12363","","4005","0","","",""
"56","11","12364","","4011","0","","",""
"56","26","12365","","4011","0","","",""
"56","67","12366","","4011","0","","",""
"56","31","12367","","4005","0","","",""
"56","31","12368","","4017","0","","",""
"56","37","12369","","4011","0","","",""
"59","24","1237","","5051","0","","",""
"56","69","12370","","4017","0","","",""
"56","6","12371","","4021","0","","",""
"56","79","12372","","4021","0","","",""
"56","67","12373","","4021","0","","",""
"56","11","12374","","4031","0","","",""
"56","67","12375","","4025","0","","",""
"56","79","12376","","4025","0","","",""
"56","69","12377","","4021","0","","",""
"56","26","12378","","4021","0","","",""
"56","31","12379","","4025","0","","",""
"59","23","1238","","5051","0","","",""
"56","69","12380","","4025","0","","",""
"56","37","12381","","4021","0","","",""
"56","29","12382","","4031","0","","",""
"56","29","12383","","4021","0","","",""
"56","69","12384","","4031","0","","",""
"56","30","12385","","4021","0","","",""
"56","67","12386","","4037","0","","",""
"56","11","12387","","4021","0","","",""
"56","37","12388","","4031","0","","",""
"56","31","12389","","4021","0","","",""
"59","39","1239","","5051","0","","",""
"56","6","12390","","4025","0","","",""
"56","31","12391","","4031","0","","",""
"56","79","12392","","4031","0","","",""
"56","30","12393","","4025","0","","",""
"56","11","12394","","4025","0","","",""
"56","30","12395","","4059","0","","",""
"56","37","12396","","4025","0","","",""
"56","31","12397","","4059","0","","",""
"56","69","12398","","4059","0","","",""
"56","26","12399","","4025","0","","",""
"62","42","124","","8043","0","","",""
"25","11","1240","","52117","0","","",""
"56","29","12400","","4025","0","","",""
"56","6","12401","","4037","0","","",""
"56","6","12402","","4031","0","","",""
"56","67","12403","","4031","0","","",""
"56","31","12404","","4067","0","","",""
"56","26","12405","","4037","0","","",""
"56","29","12406","","4037","0","","",""
"56","37","12407","","4051","0","","",""
"56","79","12408","","4051","0","","",""
"56","30","12409","","4037","0","","",""
"25","10","1241","","52117","0","","",""
"56","69","12410","","4067","0","","",""
"56","67","12411","","4059","0","","",""
"56","11","12412","","4037","0","","",""
"56","11","12413","","4051","0","","",""
"56","30","12414","","4043","0","","",""
"56","29","12415","","4043","0","","",""
"56","31","12416","","4037","0","","",""
"56","6","12417","","4043","0","","",""
"56","79","12418","","4043","0","","",""
"56","69","12419","","4043","0","","",""
"25","6","1242","","52711","0","","",""
"56","67","12420","","4043","0","","",""
"56","26","12421","","4043","0","","",""
"56","37","12422","","4043","0","","",""
"56","11","12423","","4043","0","","",""
"56","31","12424","","4043","0","","",""
"56","11","12425","","4059","0","","",""
"56","6","12426","","4051","0","","",""
"56","26","12427","","4051","0","","",""
"56","30","12428","","4051","0","","",""
"56","31","12429","","4051","0","","",""
"25","4","1243","","52117","0","","",""
"56","29","12430","","4059","0","","",""
"56","6","12431","","4059","0","","",""
"56","79","12432","","4059","0","","",""
"56","79","12433","","4067","0","","",""
"56","26","12434","","4059","0","","",""
"56","37","12435","","4059","0","","",""
"56","6","12436","","4067","0","","",""
"56","67","12437","","4067","0","","",""
"56","26","12438","","4067","0","","",""
"56","30","12439","","4067","0","","",""
"25","3","1244","","52117","0","","",""
"56","31","12440","","4001","0","","",""
"56","6","12441","","4001","0","","",""
"56","11","12442","","4001","0","","",""
"56","79","12443","","4001","0","","",""
"56","67","12444","","4001","0","","",""
"56","37","12445","","4001","0","","",""
"56","26","12446","","4001","0","","",""
"56","69","12447","","4001","0","","",""
"56","30","12448","","4001","0","","",""
"56","29","12449","","4001","0","","",""
"25","2","1245","","52117","0","","",""
"56","23","12450","","4060","1","","",""
"56","31","12451","","4060","1","","",""
"56","67","12452","","4060","1","","",""
"56","69","12453","","4060","1","","",""
"56","68","12454","","4060","1","","",""
"56","67","12455","","4044","1","","",""
"56","23","12456","","4044","1","","",""
"56","69","12457","","4054","1","","",""
"56","31","12458","","4044","1","","",""
"56","67","12459","","4054","1","","",""
"25","1","1246","","52117","0","","",""
"56","68","12460","","4054","1","","",""
"56","23","12461","","4054","1","","",""
"56","68","12462","","4044","1","","",""
"56","69","12463","","4044","1","","",""
"56","31","12464","","4054","1","","",""
"56","6","12465","","4120","1","","",""
"56","7","12466","","4120","1","","",""
"56","30","12467","","4120","1","","",""
"56","26","12468","","4120","1","","",""
"56","8","12469","","4120","1","","",""
"1","31","1247","","41104","0","","",""
"56","29","12470","","4120","1","","",""
"56","1","12471","","4120","1","","",""
"56","37","12472","","4120","1","","",""
"56","9","12473","","4120","1","","",""
"56","11","12474","","4120","1","","",""
"56","6","12475","","4126","1","","",""
"56","9","12476","","4126","1","","",""
"56","11","12477","","4126","1","","",""
"56","8","12478","","4126","1","","",""
"56","26","12479","","4126","1","","",""
"1","11","1248","","41104","0","","",""
"56","37","12480","","4126","1","","",""
"56","7","12481","","4126","1","","",""
"56","29","12482","","4126","1","","",""
"56","1","12483","","4126","1","","",""
"56","30","12484","","4126","1","","",""
"56","6","12485","","4114","1","","",""
"56","26","12486","","4114","1","","",""
"56","30","12487","","4114","1","","",""
"56","11","12488","","4114","1","","",""
"56","29","12489","","4114","1","","",""
"1","30","1249","","41104","0","","",""
"56","7","12490","","4114","1","","",""
"56","37","12491","","4114","1","","",""
"56","9","12492","","4114","1","","",""
"56","8","12493","","4114","1","","",""
"56","1","12494","","4114","1","","",""
"56","30","12495","","4112","1","","",""
"56","23","12496","","4112","1","","",""
"56","31","12497","","4112","1","","",""
"56","67","12498","","4112","1","","",""
"56","29","12499","","4112","1","","",""
"62","41","125","","8043","0","","",""
"1","29","1250","","41103","0","","",""
"56","37","12500","","4112","1","","",""
"56","69","12501","","4112","1","","",""
"56","68","12502","","4112","1","","",""
"56","26","12503","","4112","1","","",""
"56","11","12504","","4112","1","","",""
"56","67","12505","","4004","1","","",""
"56","29","12506","","4004","1","","",""
"56","23","12507","","4004","1","","",""
"56","31","12508","","4004","1","","",""
"56","69","12509","","4004","1","","",""
"1","37","1251","","41103","0","","",""
"56","26","12510","","4004","1","","",""
"56","68","12511","","4004","1","","",""
"56","30","12512","","4004","1","","",""
"56","11","12513","","4004","1","","",""
"56","37","12514","","4004","1","","",""
"56","31","12515","","4002","1","","",""
"56","34","12516","","4002","1","","",""
"56","24","12517","","4002","1","","",""
"56","32","12518","","4002","1","","",""
"56","23","12519","","4002","1","","",""
"1","26","1252","","41103","0","","",""
"56","67","12520","","4104","1","","",""
"56","30","12521","","4104","1","","",""
"56","37","12522","","4104","1","","",""
"56","69","12523","","4104","1","","",""
"56","23","12524","","4104","1","","",""
"56","26","12525","","4104","1","","",""
"56","29","12526","","4104","1","","",""
"56","68","12527","","4104","1","","",""
"56","11","12528","","4104","1","","",""
"56","31","12529","","4104","1","","",""
"47","10","1253","","36106","0","","",""
"56","69","12530","","4084","1","","",""
"56","26","12531","","4038","1","","",""
"56","23","12532","","4026","1","","",""
"56","69","12533","","4094","1","","",""
"56","31","12534","","4008","1","","",""
"56","67","12535","","4008","1","","",""
"56","23","12536","","4008","1","","",""
"56","69","12537","","4008","1","","",""
"56","68","12538","","4084","1","","",""
"56","11","12539","","4038","1","","",""
"47","11","1254","","36106","0","","",""
"56","67","12540","","4026","1","","",""
"56","26","12541","","4084","1","","",""
"56","26","12542","","4026","1","","",""
